0000000000000000	 00000000066EEC70	 136	 3824	 -1105569131	 -0.150736	 BC0C5CF0BE1A5A95	 ïZæ	 9890864	 195473408
0000000000000000	 00000000066EEC74	 140	 3825	 -1140040464	 -0.008567	 0000000000000000	 \º	 9890868	 195473408
0000000000000000	 00000000066EEC78	 144	 3826	 -1091132382	 -0.481721	 3F5CFC0ABEF6A422	 "§ˆæ	 9890872	 195473408
0000000000000000	 00000000066EEC7C	 148	 3827	 1063058442	 0.863221	 0000000000000000	 
¸\?	 9890876	 195473408
0000000000000000	 00000000066EEC80	 152	 3828	 1144550732	 737.832764	 45BCE00B4438754C	 Lu8D	 9890880	 195473408
0000000000000000	 00000000066EEC84	 156	 3829	 1170006027	 6044.005371	 0000000000000000	 ‡ºE	 9890884	 195473408
0000000000000000	 00000000066EEC88	 160	 3830	 1146134965	 834.526672	 000000004450A1B5	 µ°PD	 9890888	 195473408
0000000000000000	 00000000066EEC8C	 164	 3831	 1111111111	 1.111111	 0000000000000000	 	 9890892	 195473408
0000000000000000	 00000000066EEC90	 168	 3832	 1039941904	 0.123171	 BE26B7063DFC4110	 A¸=	 9890896	 195473408
0000000000000000	 00000000066EEC94	 172	 3833	 -1104759034	 -0.162808	 0000000000000000	 ∑&æ	 9890900	 195473408
0000000000000000	 00000000066EEC98	 176	 3834	 -1091797596	 -0.461896	 3F5CF55FBEEC7DA4	 §}Ïæ	 9890904	 195473408
0000000000000000	 00000000066EEC9C	 180	 3835	 1063056735	 0.863119	 0000000000000000	 _ı\?	 9890908	 195473408
0000000000000000	 00000000066EECA0	 184	 3836	 1111111111	 1.111111	 0000000000000000	 	 9890912	 195473408
0000000000000000	 00000000066EECA4	 188	 3837	 1111111111	 1.111111	 0000000000000000	 	 9890916	 195473408
0000000000000000	 00000000066EECA8	 192	 3838	 1111111111	 1.111111	 0000000000000000	 	 9890920	 195473408
0000000000000000	 00000000066EECAC	 196	 3839	 1111111111	 1.111111	 0000000000000000	 	 9890924	 195473408
0000000000000000	 00000000066EECB0	 200	 3840	 1111111111	 1.111111	 0000000000000000	 	 9890928	 195473408
0000000000000000	 00000000066EECB4	 204	 3841	 1111111111	 1.111111	 0000000000000000	 	 9890932	 195473408
0000000000000000	 00000000066EECB8	 208	 3842	 1111111111	 1.111111	 0000000000000000	 	 9890936	 195473408
0000000000000000	 00000000066EECBC	 212	 3843	 1111111111	 1.111111	 0000000000000000	 	 9890940	 195473408
0000000000000000	 00000000066EECC0	 216	 3844	 1039794176	 0.122070	 3E6CD7953DFA0000	 	 9890944	 195473408
0000000000000000	 00000000066EECC4	 220	 3845	 1047320469	 0.231291	 0000000000000000	 ï◊l>	 9890948	 195473408
0000000000000000	 00000000066EECC8	 224	 3846	 -1120389659	 -0.044973	 00000000BD3835E5	 Â58Ω	 9890952	 195473408
0000000000000000	 00000000066EECCC	 228	 3847	 1111111111	 1.111111	 0000000000000000	 	 9890956	 195473408
0000000000000000	 00000000066EECD0	 232	 3848	 1009680686	 0.010651	 BB9A6B903C2E812E	 .Å.<	 9890960	 195473408
0000000000000000	 00000000066EECD4	 236	 3849	 -1147507824	 -0.004713	 0000000000000000	 êköª	 9890964	 195473408
0000000000000000	 00000000066EECD8	 240	 3850	 1001024752	 0.005201	 000000003BAA6CF0	 l™;	 9890968	 195473408
0000000000000000	 00000000066EECDC	 244	 3851	 1111111111	 1.111111	 0000000000000000	 	 9890972	 195473408
0000000000000000	 00000000066EECE0	 248	 3852	 1037207229	 0.102796	 3F1750D83DD286BD	 ΩÜ“=	 9890976	 195473408
0000000000000000	 00000000066EECE4	 252	 3853	 1058492632	 0.591077	 0000000000000000	 ÿP?	 9890980	 195473408
0000000000000000	 00000000066EECE8	 256	 3854	 1050104024	 0.295539	 000000003E9750D8	 ÿPó>	 9890984	 195473408
0000000000000000	 00000000066EECEC	 260	 3855	 1111111111	 1.111111	 0000000000000000	 	 9890988	 195473408
0000000000000000	 00000000066EECF0	 264	 3856	 1009682807	 0.010653	 BB9ABEFC3C2E8977	 wâ.<	 9890992	 195473408
0000000000000000	 00000000066EECF4	 268	 3857	 -1147486468	 -0.004722	 0000000000000000	 ¸æöª	 9890996	 195473408
0000000000000000	 00000000066EECF8	 272	 3858	 1000996654	 0.005188	 000000003BA9FF2E	 .ˇ©;	 9891000	 195473408
0000000000000000	 00000000066EECFC	 276	 3859	 1111111111	 1.111111	 0000000000000000	 	 9891004	 195473408
0000000000000000	 00000000066EED00	 280	 3860	 1048594971	 0.250565	 3ED286BD3E804A1B	 JÄ>	 9891008	 195473408
0000000000000000	 00000000066EED04	 284	 3861	 1053984445	 0.411184	 0000000000000000	 ΩÜ“>	 9891012	 195473408
0000000000000000	 00000000066EED08	 288	 3862	 -1104905916	 -0.160619	 00000000BE247944	 Dy$æ	 9891016	 195473408
0000000000000000	 00000000066EED0C	 292	 3863	 1111111111	 1.111111	 0000000000000000	 	 9891020	 195473408
0000000000000000	 00000000066EED10	 296	 3864	 1009679695	 0.010650	 BB9A6E493C2E7D4F	 O}.<	 9891024	 195473408
